source_id,source_origin_time,source_origin_uncertainty_sec,source_latitude_deg,source_latitude_uncertainty_deg,source_longitude_deg,source_longitude_uncertainty_deg,N,E,source_depth_km,source_depth_uncertainty_km,source_magnitude,source_magnitude_uncertainty,source_magnitude_type,station_network_code,station_code,station_location_code,station_latitude_deg,station_longitude_deg,station_elevation_m,trace_category,trace_name,path_p_travel_s,path_p_residual_s,path_s_travel_s,path_s_residual_s,filename
20221200000000,2022-12-25 00:40:16.70,0.28,38.741,1.1,-27.303,1.7,4288079.288,473667.2876,7.3,2,1.2,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2022-12-25 00:40:18.09,"-0,011",2022-12-25 00:40:19.15,"-0,031",2022-12-25-0039-54S_SWARM.SEI
20221200000000,2022-12-25 13:38:15.90,0.32,38.737,2,-27.314,2.8,4287638.643,472709.7903,8.8,3.3,1.4,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2022-12-25 13:38:17.55,"0,041",2022-12-25 13:38:18.72,"-0,021",2022-12-25-1337-59S_SWARM.SEI
20221200000000,2022-12-25 14:46:11.70,0.31,38.735,1.7,-27.306,2.4,4287414.356,473404.3421,7.8,2.9,1.6,,ML,,PPAD,,,,,earthquake,CP.PPAD..EH,,,2022-12-25 14:46:14.27,"0,001",2022-12-25-1445-49S_SWARM.SEI
20221200000000,2022-12-26 09:39:02.70,0.34,38.729,3.6,-27.32,4.7,4286752.718,472185.2179,9.9,4.2,1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,,,2022-12-26 09:39:05.70,"-0,001",2022-12-26-0938-24S_SWARM.SEI
20221200000000,2022-12-27 07:37:22.40,0.42,38.712,2.1,-27.353,3.7,4284876.832,469309.5408,7.1,2.9,1.1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2022-12-27 07:37:23.80,"0,031",2022-12-27 07:37:24.58,"-0,201",2022-12-27-0736-58S_SWARM.SEI
20221200000000,2022-12-27 10:22:19.40,0.35,38.711,3.3,-27.345,4.9,4284763.216,470004.6593,9.1,2.9,1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,,,2022-12-27 10:22:22.21,"0,001",2022-12-27-1021-52S_SWARM.SEI
20221200000000,2022-12-27 23:27:54.90,0.3,38.741,2,-27.3,2.7,4288078.429,473928.0081,8.6,2.2,1.4,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2022-12-27 23:27:56.58,"0,021",2022-12-27 23:27:57.77,"0,001",2022-12-27-2327-26S_SWARM.SEI
20221200000000,2022-12-27 23:53:27.40,0.29,38.749,2,-27.366,2.8,4288987.025,468195.7034,5.7,2.1,1.5,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,,"-1,63",2022-12-27 23:53:27.91,"0,031",2022-12-27-2353-07S_SWARM.SEI
20221200000000,2022-12-30 19:57:13.60,0.32,38.755,1.6,-27.344,2.6,4289645.412,470109.9445,9,2.3,1,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2022-12-30 19:57:15.21,"0,051",2022-12-30 19:57:16.35,"0,021",2022-12-30-1956-28S_SWARM.SEI
20221200000000,2022-12-30 22:16:32.90,0.29,38.726,1.5,-27.363,3.9,4286433.756,468446.2767,4.9,2.4,1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2022-12-30 22:16:33.93,"-0,021",2022-12-30 22:16:34.75,"0,011",2022-12-30-2215-49S_SWARM.SEI
20221200000000,2022-12-31 03:02:02.30,0.32,38.722,1.9,-27.336,2.6,4285980.935,470791.6257,5.2,2.3,1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2022-12-31 03:02:03.41,"0,091",2022-12-31 03:02:04.02,"-0,051",2022-12-31-0301-41S_SWARM.SEI
20230100000000,2023-01-01 05:15:43.90,0.77,38.717,3.7,-27.299,5.2,4285414.955,474006.2197,8,5.1,1.1,,ML,,PPAD,,,,,earthquake,CP.PPAD..EH,2023-01-01 05:15:45.29,"-0,061",2023-01-01 05:15:46.82,"0,421",2023-01-01-0515-24S_SWARM.SEI
20230100000000,2023-01-01 13:59:03.80,0.31,38.747,2.3,-27.332,3.5,4288753.828,471149.4036,6.5,2.8,1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,,,2023-01-01 13:59:06.07,"0,001",2023-01-01-1358-20S_SWARM.SEI
20230100000000,2023-01-01 22:26:24.40,0.28,38.761,1.2,-27.333,1.9,4290307.678,471068.1561,6.7,1.9,1.5,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-01-01 22:26:25.55,"-0,011",2023-01-01 22:26:26.48,"0,031",2023-01-01-2225-49S_SWARM.SEI
20230100000000,2023-01-02 07:31:43.70,0.28,38.739,1,-27.354,2.1,4287873.258,469234.1794,5.6,1.9,1.5,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-02 07:31:44.90,"0,031",2023-01-02 07:31:45.68,"-0,061",2023-01-02-0731-22S_SWARM.SEI
20230100000000,2023-01-02 07:35:02.90,0.33,38.739,1.4,-27.373,2.8,4287879.814,467582.9015,5.5,2.3,1.9,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-02 07:35:04.15,"-0,001",2023-01-02 07:35:04.99,"-0,101",2023-01-02-0734-45S_SWARM.SEI
20230100000000,2023-01-02 07:35:43.80,0.36,38.733,1.6,-27.394,3.2,4287221.658,465754.9391,4.7,3.3,2.3,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-02 07:35:45.22,"0,081",2023-01-02 07:35:46.07,"-0,071",2023-01-02-0735-09S_SWARM.SEI
20230100000000,2023-01-02 07:49:50.50,0.43,38.746,1.8,-27.378,3.7,4288658.363,467151.5617,5.6,3.2,2.4,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-02 07:49:51.86,"0,041",2023-01-02 07:49:52.67,"-0,151",2023-01-02-0749-31S_SWARM.SEI
20230100000000,2023-01-02 07:53:43.70,0.44,38.741,1.7,-27.366,3.6,4288099.292,468192.1543,5.6,3,1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-02 07:53:44.84,"-0,101",2023-01-02 07:53:45.71,"-0,151",2023-01-02-0753-25S_SWARM.SEI
20230100000000,2023-01-02 15:50:24.20,0.86,38.735,2.8,-27.305,3.1,4287414.066,473491.2562,2,2.5,2.5,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-02 15:50:24.61,"-0,331",2023-01-02 15:50:25.66,"0,201",2023-01-02-1550-07S_SWARM.SEI
20230100000000,2023-01-02 15:51:03.40,0.31,38.725,2.1,-27.321,2.6,4286309.157,472096.7408,6.9,2.4,1.1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-02 15:51:04.55,"-0,081",2023-01-02 15:51:05.62,"0,041",2023-01-02-1550-47S_SWARM.SEI
20230100000000,2023-01-02 15:53:13.00,0.3,38.714,2.3,-27.338,2.8,4285093.846,470614.4902,7.6,2.2,1.2,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-02 15:53:14.45,"0,051",2023-01-02 15:53:15.40,"-0,031",2023-01-02-1553-00S_SWARM.SEI
20230100000000,2023-01-02 15:53:23.50,0.29,38.723,2.3,-27.342,2.8,4286093.832,470270.4606,7.6,2.2,1.1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-02 15:53:24.91,"0,001",2023-01-02 15:53:25.94,"-0,001",2023-01-02-1553-05S_SWARM.SEI
20230100000000,2023-01-02 15:56:13.20,0.3,38.727,2.1,-27.333,2.7,4286534.814,471054.4327,7.2,2.3,1.1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-02 15:56:14.58,"0,031",2023-01-02 15:56:15.51,"-0,021",2023-01-02-1556-03S_SWARM.SEI
20230100000000,2023-01-02 21:12:08.50,0.3,38.71,2.1,-27.33,2.6,4284647.446,471308.4081,6.9,2.1,1.4,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-02 21:12:09.78,"0,011",2023-01-02 21:12:10.72,"-0,011",2023-01-02-2111-42S_SWARM.SEI
20230100000000,2023-01-02 23:33:09.10,0.58,38.729,2.4,-27.294,2.8,4286745.142,474445.1735,3.6,2.4,1.7,,ML,,PPAD,,,,,earthquake,CP.PPAD..EH,2023-01-02 23:33:09.84,"-0,141",2023-01-02 23:33:10.83,"0,191",2023-01-02-2332-33S_SWARM.SEI
20230100000000,2023-01-03 01:22:52.60,0.3,38.72,3,-27.277,4,4285741.84,475919.8157,11.4,2.5,1.2,,ML,,PPAD,,,,,earthquake,CP.PPAD..EH,2023-01-03 01:22:54.47,"-0,011",2023-01-03 01:22:55.89,"0,011",2023-01-03-0122-35S_SWARM.SEI
20230100000000,2023-01-03 21:15:12.50,0.32,38.722,3.3,-27.371,3.5,4285992.678,467749.0778,7.6,3.1,1.1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-03 21:15:14.01,"0,041",2023-01-03 21:15:15.05,"-0,031",2023-01-03-2114-52S_SWARM.SEI
20230100000000,2023-01-04 19:50:07.40,0.32,38.736,2.4,-27.345,2.9,4287537.372,470015.109,6,2.9,1.1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-04 19:50:08.55,"-0,051",2023-01-04 19:50:09.50,"0,031",2023-01-04-1949-49S_SWARM.SEI
20230100000000,2023-01-05 08:32:55.90,0.27,38.719,1.2,-27.348,2,4285651.931,469747.2019,6,1.7,1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-05 08:32:57.01,"-0,051",2023-01-05 08:32:57.89,"-0,031",2023-01-05-0832-12S_SWARM.SEI
20230100000000,2023-01-05 19:18:34.20,0.83,38.737,2,-27.316,2.5,4287639.241,472535.9669,3.3,2.6,2.2,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-05 19:18:34.59,"-0,391",2023-01-05 19:18:35.47,"-0,111",2023-01-05-1918-17S_SWARM.SEI
20230100000000,2023-01-06 19:47:30.40,0.29,38.738,2.2,-27.365,2.9,4287766.045,468277.7341,5.2,2.6,1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-06 19:47:31.62,"0,021",2023-01-06 19:47:32.46,"-0,011",2023-01-06-1946-48S_SWARM.SEI
20230100000000,2023-01-07 00:34:39.40,0.39,38.724,2.1,-27.312,2.1,4286195.487,472878.6988,5.4,1.5,1.8,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-07 00:34:40.32,"-0,121",2023-01-07 00:34:41.30,"0,061",2023-01-07-0034-15S_SWARM.SEI
20230100000000,2023-01-08 13:23:27.10,0.35,38.744,2.1,-27.338,2.4,4288422.836,470626.7769,7.9,2.6,1.2,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-08 13:23:28.61,"0,071",2023-01-08 13:23:29.74,"0,091",2023-01-08-1322-53S_SWARM.SEI
20230100000000,2023-01-09 03:15:26.00,0.47,38.763,2.8,-27.351,3,4290535.457,469505.1197,6.2,3.3,1.2,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-09 03:15:27.53,"0,141",2023-01-09 03:15:28.64,"0,181",2023-01-09-0315-05S_SWARM.SEI
20230100000000,2023-01-09 05:38:40.50,0.29,38.74,2,-27.325,2.5,4287974.879,471754.9433,6.7,2.4,1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-09 05:38:41.78,"-0,031",2023-01-09 05:38:42.79,"0,021",2023-01-09-0538-18S_SWARM.SEI
20230100000000,2023-01-10 07:16:48.40,0.34,38.723,1.9,-27.359,2.3,4286099.487,468792.6723,6.1,1.9,1.4,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-10 07:16:49.69,"0,051",2023-01-10 07:16:50.66,"0,121",2023-01-10-0716-26S_SWARM.SEI
20230100000000,2023-01-12 22:56:03.40,0.44,38.728,1.8,-27.313,2.8,4286639.649,472793.2884,7.1,3,1.4,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-12 22:56:04.57,"-0,141",2023-01-12 22:56:05.56,"-0,141",2023-01-12-2255-40S_SWARM.SEI
20230100000000,2023-01-12 23:51:42.20,0.33,38.757,1.4,-27.341,2.3,4289866.37,470371.4412,6.7,2.2,1,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-01-12 23:51:43.46,"0,011",2023-01-12 23:51:44.43,"0,071",2023-01-12-2351-14S_SWARM.SEI
20230100000000,2023-01-13 21:59:53.50,0.42,38.752,1.2,-27.33,2.5,4289308.033,471325.203,3.7,3.4,1.3,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-01-13 21:59:54.24,"-0,111",2023-01-13 21:59:55.13,"0,161",2023-01-13-2159-31S_SWARM.SEI
20230100000000,2023-01-15 13:16:21.50,0.37,38.721,1.7,-27.384,3.2,4285886.369,466618.5227,4.7,3,1.1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-15 13:16:22.79,"0,061",2023-01-15 13:16:23.67,"0,041",2023-01-15-1315-51S_SWARM.SEI
20230100000000,2023-01-16 02:16:51.00,0.3,38.727,1.5,-27.313,1.9,4286528.682,472792.9091,7.3,2.3,1.1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-16 02:16:52.38,"0,021",2023-01-16 02:16:53.42,"0,041",2023-01-16-0216-28S_SWARM.SEI
20230100000000,2023-01-16 03:20:32.00,0.35,38.728,1.3,-27.327,2.1,4286643.901,471576.3719,5.1,2.5,1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-16 03:20:32.79,"-0,151",2023-01-16 03:20:33.66,"-0,021",2023-01-16-0319-55S_SWARM.SEI
20230100000000,2023-01-16 16:45:21.80,0.35,38.718,1.5,-27.336,2.4,4285537.07,470789.9975,6.5,2.2,1.8,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-16 16:45:22.88,"-0,101",2023-01-16 16:45:23.83,"-0,051",2023-01-16-1645-04S_SWARM.SEI
20230100000000,2023-01-17 17:56:41.40,0.74,38.755,1.9,-27.316,1.9,4289636.64,472542.8616,2.9,4,1.6,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-01-17 17:56:41.93,"-0,241",2023-01-17 17:56:42.84,"0,111",2023-01-17-1756-21S_SWARM.SEI
20230100000000,2023-01-18 22:08:33.80,0.39,38.713,1.8,-27.358,2.4,4284989.485,468875.2642,6.1,2.4,1.6,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-18 22:08:34.73,"-0,241",2023-01-18 22:08:35.88,"0,011",2023-01-18-2208-04S_SWARM.SEI
20230100000000,2023-01-19 15:11:55.50,0.48,38.736,1.7,-27.322,2.4,4287530.092,472014.1065,5.6,3.2,1.3,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-19 15:11:56.63,"0,031",2023-01-19 15:11:57.11,"-0,311",2023-01-19-1511-30S_SWARM.SEI
20230100000000,2023-01-21 09:50:27.80,0.37,38.723,3.2,-27.28,4.4,4286075.531,475660.0367,14.6,3.7,1.1,,ML,,PPAD,,,,,earthquake,CP.PPAD..EH,,,2023-01-21 09:50:31.91,"0,081",2023-01-21-0950-03S_SWARM.SEI
20230100000000,2023-01-21 16:16:14.20,0.31,38.736,1.4,-27.315,2.1,4287527.975,472622.4969,7.9,2.1,1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-21 16:16:15.63,"-0,061",2023-01-21 16:16:16.71,"-0,081",2023-01-21-1615-50S_SWARM.SEI
20230100000000,2023-01-21 16:17:35.80,0.36,38.737,1.5,-27.304,2.3,4287635.71,473578.9071,7.7,2.5,1.6,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-21 16:17:37.18,"-0,061",2023-01-21 16:17:38.18,"-0,161",2023-01-21-1617-12S_SWARM.SEI
20230100000000,2023-01-21 17:44:02.80,0.3,38.711,1.5,-27.342,2.4,4284762.238,470265.489,7.5,2,1.1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-21 17:44:04.21,"0,001",2023-01-21 17:44:05.15,"-0,091",2023-01-21-1743-42S_SWARM.SEI
20230100000000,2023-01-21 18:26:39.10,0.33,38.71,1.8,-27.34,2.8,4284650.625,470438.9637,7.6,2.2,1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,,,2023-01-21 18:26:41.39,"-0,111",2023-01-21-1826-19S_SWARM.SEI
20230100000000,2023-01-22 23:03:13.40,0.29,38.711,1.5,-27.331,2.2,4284758.725,471221.8646,7.8,1.9,1.6,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-22 23:03:14.83,"-0,011",2023-01-22 23:03:15.80,"-0,091",2023-01-22-2302-54S_SWARM.SEI
20230100000000,2023-01-23 04:19:46.90,0.37,38.744,1.3,-27.344,2.5,4288424.778,470105.3574,5.3,2.5,1.3,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-23 04:19:47.92,"-0,081",2023-01-23 04:19:48.71,"-0,131",2023-01-23-0419-26S_SWARM.SEI
20230100000000,2023-01-23 04:23:59.50,0.69,38.741,1.9,-27.328,3.5,4288086.775,471494.6166,3.9,4.3,2.3,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-23 04:24:00.21,"-0,151",2023-01-23 04:24:01.06,"0,041",2023-01-23-0423-36S_SWARM.SEI
20230100000000,2023-01-23 04:26:31.40,0.34,38.737,1.2,-27.344,2,4287648.012,470102.4388,5.5,2.2,1.5,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-23 04:26:32.54,"0,031",2023-01-23 04:26:33.39,"0,051",2023-01-23-0425-58S_SWARM.SEI
20230100000000,2023-01-23 05:12:32.20,0.77,38.744,1.3,-27.315,1.6,4288415.707,472625.5511,0,2.4,1.7,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-23 05:12:32.50,"-0,301",2023-01-23 05:12:33.49,"0,271",2023-01-23-0512-04S_SWARM.SEI
20230100000000,2023-01-24 01:42:52.70,0.3,38.736,1.2,-27.357,2.3,4287541.37,468972.1534,6.2,2,1.6,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-24 01:42:54.01,"0,031",2023-01-24 01:42:54.82,"-0,091",2023-01-24-0142-19S_SWARM.SEI
20230100000000,2023-01-24 01:44:39.50,0.28,38.738,1.1,-27.358,2.1,4287763.643,468886.1081,6.1,1.8,1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-24 01:44:40.71,"-0,011",2023-01-24 01:44:41.62,"-0,031",2023-01-24-0144-03S_SWARM.SEI
20230100000000,2023-01-24 07:43:39.40,0.41,38.728,2.5,-27.312,2.7,4286639.352,472880.2109,10.3,3.1,1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-24 07:43:41.22,"0,061",2023-01-24 07:43:42.72,"0,231",2023-01-24-0743-14S_SWARM.SEI
20230125072831d,2023-01-25 07:28:30.80,0.56,38.726,2.7,-27.323,3.1,4286420.734,471923.2796,7.6,3.3,1.8,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-25 07:28:32.19,"-0,001",2023-01-25 07:28:33.33,"0,101",2023-01-25-0728-13S_SWARM.SEI
20230100000000,2023-01-25 16:47:46.40,0.56,38.71,2.4,-27.356,3.2,4284655.909,469047.8523,5.3,2.7,1.8,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-25 16:47:47.53,"0,011",2023-01-25 16:47:48.40,"0,071",2023-01-25-1647-29S_SWARM.SEI
20230100000000,2023-01-25 18:08:11.80,0.38,38.719,1.7,-27.362,2.4,4285656.648,468530.1318,5.6,2.3,1.6,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-25 18:08:12.97,"0,041",2023-01-25 18:08:13.81,"0,021",2023-01-25-1807-38S_SWARM.SEI
20230100000000,2023-01-26 02:46:55.80,0.37,38.715,1.7,-27.342,2.7,4285206.102,470267.1461,6.3,2.4,1.1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-26 02:46:57.01,"0,011",2023-01-26 02:46:57.82,"-0,071",2023-01-26-0246-31S_SWARM.SEI
20230100000000,2023-01-27 20:06:03.70,0.81,38.756,4.7,-27.339,7.2,4289754.758,470544.8051,10.2,6,1.1,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-01-27 20:06:05.71,"0,341",2023-01-27 20:06:06.74,"0,091",2023-01-27-2005-45S_SWARM.SEI
20230100000000,2023-01-27 20:19:37.80,0.52,38.767,2.2,-27.348,3.7,4290978.33,469767.4484,5.3,3.4,1.4,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-01-27 20:19:38.67,"-0,071",2023-01-27 20:19:39.63,"0,151",2023-01-27-2019-11S_SWARM.SEI
20230100000000,2023-01-29 08:03:11.60,0.46,38.732,1.8,-27.384,3.9,4287107,466623.6407,3.8,3.9,1.2,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-29 08:03:12.76,"-0,021",2023-01-29 08:03:13.66,"0,031",2023-01-29-0802-37S_SWARM.SEI
20230100000000,2023-01-29 08:05:45.20,0.63,38.718,2.7,-27.338,3.7,4285537.71,470616.128,5.7,3.8,1.6,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-29 08:05:46.16,"-0,081",2023-01-29 08:05:47.12,"0,071",2023-01-29-0805-16S_SWARM.SEI
20230100000000,2023-01-29 08:20:23.60,0.33,38.727,1.4,-27.318,1.9,4286530.18,472358.2901,5.2,2.7,1.1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-29 08:20:24.72,"0,131",2023-01-29 08:20:25.27,"-0,091",2023-01-29-0819-57S_SWARM.SEI
20230100000000,2023-01-29 23:52:54.00,0.86,38.751,3.2,-27.317,3.8,4289193.074,472454.4345,6.6,5.7,1.4,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-01-29 23:52:55.32,"0,071",2023-01-29 23:52:56.41,"0,231",2023-01-29-2352-16S_SWARM.SEI
20230100000000,2023-01-30 01:17:34.40,0.29,38.745,1.2,-27.307,1.8,4288524.312,473321.1488,7.8,2,1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-30 01:17:35.99,"0,071",2023-01-30 01:17:37.08,"0,031",2023-01-30-0117-08S_SWARM.SEI
20230100000000,2023-01-30 09:31:11.70,0.7,38.74,1.3,-27.326,1.3,4287975.188,471668.0352,1,1.4,1.9,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-30 09:31:11.96,"-0,231",2023-01-30 09:31:12.78,"0,211",2023-01-30-0930-42S_SWARM.SEI
20230100000000,2023-01-30 11:51:25.40,0.3,38.739,1.2,-27.367,2.4,4287877.706,468104.3578,5.4,2,1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-30 11:51:26.58,"-0,021",2023-01-30 11:51:27.45,"-0,051",2023-01-30-1150-57S_SWARM.SEI
20230100000000,2023-01-30 14:32:00.70,0.43,38.734,1.6,-27.359,3.3,4287320.117,468797.4573,4.9,2.9,1.1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-30 14:32:02.00,"0,281",2023-01-30 14:32:02.41,"-0,111",2023-01-30-1431-44S_SWARM.SEI
20230100000000,2023-01-31 05:36:31.50,0.43,38.734,1.3,-27.328,2.1,4287310.01,471491.834,4.4,2.4,1.7,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-31 05:36:32.47,"0,071",2023-01-31 05:36:33.07,"-0,011",2023-01-31-0536-16S_SWARM.SEI
20230100000000,2023-01-31 08:45:41.50,0.3,38.752,1.4,-27.306,1.5,4289300.788,473410.6473,8.4,2.2,1.2,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-01-31 08:45:43.06,"0,061",2023-01-31 08:45:44.17,"0,031",2023-01-31-0845-25S_SWARM.SEI
20230100000000,2023-01-31 09:37:27.60,0.63,38.733,2.6,-27.322,2.9,4287197.192,472012.9359,7.3,4,1.6,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-31 09:37:28.86,"-0,061",2023-01-31 09:37:30.01,"0,081",2023-01-31-0937-02S_SWARM.SEI
20230100000000,2023-01-31 09:39:15.60,0.36,38.718,1.9,-27.295,1.9,4285524.794,474354.3207,9.2,2.6,1.2,,ML,,PPAD,,,,,earthquake,CP.PPAD..EH,2023-01-31 09:39:17.27,"0,131",2023-01-31 09:39:18.33,"0,021",2023-01-31-0938-46S_SWARM.SEI
20230100000000,2023-01-31 13:47:32.40,0.54,38.731,1.1,-27.315,1.1,4286973.144,472620.5882,1.9,1,2.4,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-01-31 13:47:32.68,"-0,261",2023-01-31 13:47:33.40,"0,041",2023-01-31-1347-10S_SWARM.SEI
20230200000000,2023-02-01 05:53:22.50,0.65,38.735,1.5,-27.304,1.4,4287413.777,473578.1702,2.9,2.1,1.8,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-02-01 05:53:23.04,"-0,281",2023-02-01 05:53:24.20,"0,271",2023-02-01-0552-44S_SWARM.SEI
20230200000000,2023-02-01 09:56:42.20,0.31,38.722,1.4,-27.294,2,4285968.379,474442.68,7,2.5,1,,ML,,PPAD,,,,,earthquake,CP.PPAD..EH,2023-02-01 09:56:43.50,"0,051",2023-02-01 09:56:44.44,"0,041",2023-02-01-0956-22S_SWARM.SEI
20230200000000,2023-02-02 00:15:05.50,0.31,38.767,1.5,-27.332,2.4,4290973.165,471157.4543,7.1,2.7,1.1,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-02-02 00:15:06.79,"0,031",2023-02-02 00:15:07.71,"0,021",2023-02-02-0014-28S_SWARM.SEI
20230200000000,2023-02-02 04:12:45.70,0.32,38.73,1.4,-27.376,2.7,4286882.181,467318.0724,5.5,2.3,1.2,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-02-02 04:12:46.97,"-0,011",2023-02-02 04:12:47.81,"-0,101",2023-02-02-0412-28S_SWARM.SEI
20230200000000,2023-02-02 05:17:06.00,0.34,38.719,2.1,-27.301,2.6,4285637.457,473833.0772,9.2,2.8,1.2,,ML,,PPAD,,,,,earthquake,CP.PPAD..EH,,,2023-02-02 05:17:08.93,"0,121",2023-02-02-0516-49S_SWARM.SEI
20230200000000,2023-02-02 08:34:03.50,0.37,38.719,1.6,-27.357,2.8,4285654.942,468964.7997,5.6,2.4,1.3,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-02-02 08:34:04.58,"-0,041",2023-02-02 08:34:05.36,"-0,111",2023-02-02-0833-44S_SWARM.SEI
20230200000000,2023-02-03 23:10:48.20,0.3,38.716,2,-27.337,4.1,4285315.457,470702.2462,6.3,2.2,1.2,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-02-03 23:10:49.33,"-0,051",2023-02-03 23:10:50.29,"0,031",2023-02-03-2310-31S_SWARM.SEI
20230200000000,2023-02-04 00:20:50.00,0.4,38.765,1.8,-27.321,2.6,4290747.821,472112.3045,7.5,2.7,1.2,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-02-04 00:20:51.31,"-0,031",2023-02-04 00:20:52.48,"0,151",2023-02-04-0020-36S_SWARM.SEI
20230200000000,2023-02-04 05:23:59.30,0.81,38.754,1.4,-27.317,1.8,4289525.974,472455.5874,0,2.6,1.5,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-02-04 05:23:59.49,"-0,301",2023-02-04 05:24:00.46,"0,301",2023-02-04-0523-36S_SWARM.SEI
